__run_id,__done,subject,target,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cache-misses_percent,LLC-load-misses_percent,LLC-store-misses_percent,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP,execution_time,PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,CPU_USAGE_10,CPU_USAGE_11,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_FREQUENCY_10,CPU_FREQUENCY_11
run_7_repetition_13,DONE,cpython,mandelbrot,39302704,2311210,15173883,51653,7561242,4521,5.8805368709491335,0.34040726424475526,0.05979176436886956,0,6137.326354980469,2937.9239501953125,0.047607421875,33210380288.0,8589930496.0,1247840027.6967847,0.0,852.662401676178,93.91119015113313,1835008.0,5816320.0,99.79089595039974,0.6300095592591998,0.5721928438259609,0.6064937296844766,0.49080482216207,0.4982809015448959,0.541798202288148,0.48645779819898105,0.3580878538946623,0.36875375009316064,0.5037370894792298,0.308766356511341,2098.96550105609,1771.5860126730815,1750.029335836658,1780.7556911523116,1281.9129312367988,1288.5073926308378,1289.917390283971,1320.2008918094343,1044.5613705702888,1215.8324337010092,1254.6890401314245,1268.6385824923727
run_41_repetition_5,DONE,mypyc,fannkuch_redux,73886941,558508,33452118,35336,21557168,450,0.7558954159436645,0.105631577647789,0.0020874727144122086,0,16696.285522460938,7986.844177246123,0.12774658203125,33210380288.0,8589930496.0,1239120180.0749116,0.0,2318.9567410945892,94.66467167195947,0.0,335872.0,99.92928671810104,0.6443155543452518,0.599907922818826,0.5819750153505021,0.497038856587254,0.495051478708419,0.5353533059546356,0.4994570436747829,0.33884165375779207,0.43866844986463893,0.46728576020935403,0.38647321269496127,2099.6154310865627,1783.0833692931733,1757.6353672218866,1758.26702338828,1297.7242599464917,1294.28393889704,1293.645637352205,1317.914127901959,1041.47018210063,1221.38206610857,1262.6212997324587,1279.5112626219038
run_45_repetition_6,DONE,nuitka,fasta,69261,30867,6217,4228,,,44.56620609000736,68.0070773685057,,0,1599.006103515654,766.2405395507521,0.0103759765625,33210380288.0,8589930496.0,1239260445.3165014,0.0,221.7802538871765,0.0,0.0,602112.0,98.6728464647711,0.6187422936622682,0.6262814818307878,0.7329478920097282,0.5525707186235835,0.8232843980690291,0.7557726243630092,0.5403568236488173,0.4857510432291934,0.4240755295033279,0.6515831756527302,0.3883759028423574,2097.4896302975653,1784.3336339044183,1780.1523895401263,1745.770063119928,1302.0622182146078,1301.2407574391343,1315.1568981064022,1330.4616771866547,1047.12173128945,1225.4887285843101,1267.4012623985573,1283.862939585212
run_56_repetition_2,DONE,pyston-lite,mandelbrot,39050484,2325956,14314554,36017,7991060,3798,5.956279568775639,0.2516110526391531,0.04752811266590415,0,6138.980773925781,2938.8993530273438,0.04473876953125,33210380288.0,8589930496.0,1240791090.4907255,0.0,852.2589387893677,94.32452598539533,4718592.0,11878400.0,99.86655534760833,0.6149368101678899,0.578752345771794,0.5707850488776135,0.577022353019701,0.669815127804515,0.5733752182095956,0.5137097963035092,0.33577632139926505,0.4337686774357856,0.48613821137648394,0.3800317339422446,2099.122094388354,1804.1749236910073,1782.1629490490725,1758.9819206386476,1300.8532519370744,1313.8802535806528,1306.7022775299365,1335.5858182671989,1053.5024653674573,1228.0180793613524,1273.8891758628786,1290.7215308757925
run_22_repetition_4,DONE,pypy,spectralnorm,152110165,9412950,878690,55364,2556783,39766,6.188245210305307,6.300743151737246,1.5553138455629594,0,125.61212158203125,52.689636230497854,0.0006103515625,33210380288.0,8589930496.0,1273717857.0105264,0.0,18.961870193481445,88.36406065288342,4194304.0,66387968.0,95.62242568166633,0.49731552475377133,1.3584245593924271,0.440729568506542,0.4464262027489512,0.7544384661473726,0.18418628855755453,0.12227605330316645,0.68410358679922,0.16599827126452799,0.18277023591493305,0.15283886445196052,2080.936842105263,1738.4842105263158,1745.7578947368422,1699.378947368421,1309.0315789473684,1319.8,1308.8736842105263,1328.378947368421,1074.2736842105264,1219.2105263157894,1163.4842105263158,1266.5894736842106
run_0_repetition_12,DONE,numba,mandelbrot,107215343,20875267,12943103,2255927,5792526,179371,19.470410125908938,17.429568473649635,3.0965937830922123,0,556.7532958984375,251.4996337890916,0.00323486328125,33210380288.0,8589930496.0,1303429301.149877,0.0,81.28350377082825,93.19762505946053,4849664.0,11878400.0,97.30161568456552,0.6439997548699672,0.43780416491869334,0.9050695715284465,0.8614741697065368,0.4277977600730315,0.8823995670024535,0.4877816080607712,0.460727232679981,0.5058519398697471,0.47944007920105863,0.2551615522300289,2092.7297297297296,1840.103194103194,1781.7248157248157,1768.2702702702702,1321.4029484029484,1320.7125307125307,1307.2260442260442,1329.7051597051598,1048.3882063882063,1206.2653562653563,1263.1105651105652,1298.137592137592
run_49_repetition_14,DONE,py3.13-jit,mandelbrot,49410887,2464314,19509760,47757,8793797,5033,4.987390734353746,0.24478517418973886,0.05723352494946154,0,6885.523681640625,3303.906494140683,0.05029296875,33210380288.0,8589930496.0,1238773684.4343815,0.0,954.5406303405762,94.71663683845313,5111808.0,13287424.0,99.68636491883476,0.5444498854300761,0.5375064024385416,0.6190241018243806,0.5095349369308984,0.5918993958012363,0.5657356004482545,0.5231555187602213,0.2974778255576608,0.3682436321016628,0.47645518657921243,0.47596391855858156,2099.227463312369,1784.6062893081762,1767.6180293501047,1761.4765199161425,1300.5733752620545,1300.9218029350104,1302.1236897274632,1326.9993710691824,1057.4433962264152,1223.8293501048217,1262.961215932914,1278.9035639412998
run_30_repetition_4,DONE,codon,binary_trees,942356469,630261446,50703759,33575258,6205034,4104722,66.88142616231141,66.21847898890495,66.1514828121812,0,164.61309814450215,67.33673095706035,0.0010986328125,33210380288.0,8589930496.0,1677655399.7837837,0.0,22.04544496536255,92.7816097500088,4194304.0,10838016.0,95.07969510877454,0.49617399396123113,0.572769198331747,0.9559614561699532,0.41976868784105453,0.8334066599338978,0.5421659882004196,0.8568200152199548,0.6454806435215581,0.230599016219646,0.641157739871257,0.26408228358706914,2074.171171171171,1851.2072072072071,1825.5045045045044,1841.981981981982,1352.7657657657658,1385.3153153153153,1374.4144144144145,1382.018018018018,1196.1351351351352,1314.7027027027027,1268.963963963964,1255.2882882882882
run_19_repetition_14,DONE,cython,n_body,34375046,379658,18393043,13424,8099245,168,1.1044581583978097,0.07298411687505978,0.0020742674162838636,0,6685.61767578125,3182.6781005859666,0.0499267578125,33210380288.0,8589930496.0,1237345914.029953,0.0,935.3221476078033,94.52597972966178,4849664.0,11878400.0,99.90681310612062,0.5528091645528987,0.5120609283868094,0.5672680383622264,0.49847097296999415,0.545726800741525,0.5506620318284134,0.5702716961700691,0.35839840863497785,0.36432057760646314,0.5083130645156417,0.38640364091468765,2099.2657252888316,1788.339537869063,1764.1082584510057,1760.2700042789902,1287.7920410783056,1297.275780915704,1304.7845528455284,1319.9781771501926,1038.5622593068035,1217.267864783911,1252.9854514334618,1278.5964912280701
run_49_repetition_7,DONE,py3.13-jit,mandelbrot,42337456,2448169,16232065,51802,9001209,6246,5.782513243119756,0.31913376394192605,0.0693906785188523,0,6852.28546142581,3290.342834472598,0.05377197265625,33210380288.0,8589930496.0,1232002776.9637742,0.0,950.1375572681427,94.18627065957446,5898240.0,14737408.0,99.76981300893911,0.5827468776135457,0.7242204513284672,0.49441775584808395,0.5651953575258608,0.49589648348826165,0.5012885727421416,0.4421787126509201,0.3015582989006858,0.42569510916149106,0.3990752666109032,0.4461623137187536,2099.248104465038,1793.0067396798652,1769.4715669755687,1761.6114153327717,1295.8658382476833,1300.2021903959562,1305.3022325189554,1330.495155855097,1051.8083403538333,1229.0518112889638,1258.5410699241786,1283.704296545914
run_48_repetition_12,DONE,nuitka,fannkuch_redux,72294,29541,5286,3585,,,40.86231222508092,67.82065834279229,,0,12101.950073242188,5811.460205078125,0.0919189453125,33210380288.0,8589930496.0,1238664545.842932,0.0,1681.885592699051,0.0,2359296.0,141598720.0,99.92622560685388,0.6066484159033307,0.5659993275794343,0.5204527858735152,0.5391377118788039,0.5407589000110283,0.4910415950302622,0.5391958209533938,0.3837995384932841,0.45663657685345493,0.47664090014217525,0.4144458841942056,2098.6211327939077,1780.471085197525,1760.9972632079962,1746.0215373631604,1292.4712041884816,1296.2228700618753,1288.0637791527845,1316.6348167539268,1034.1634935744883,1213.13362684436,1251.4118277010948,1277.2720133269872
run_51_repetition_9,DONE,py3.13-jit,binary_trees,32706995722,23147476364,4680734847,3776822165,810532181,98953092,70.77224872851929,80.6886586925696,12.208410019934792,0,3861.477233886748,1487.8433227539354,0.02679443359375,33210380288.0,8589930496.0,1692799100.0284111,0.0,535.2473311424255,94.49465971189125,0.0,393216.0,99.81490606504066,0.6541108706398545,0.6347163782387136,0.7230825915292045,0.6448720329387165,0.6688544479151752,0.41585275783717074,0.642759024829508,0.46937716933054346,0.5602706636892301,0.44900970893485526,0.4538616939125774,2098.592523364486,1828.2822429906541,1801.5895327102803,1789.345046728972,1347.8093457943926,1351.7570093457944,1335.5188785046728,1350.9820560747664,1119.6822429906542,1243.4646728971964,1258.051214953271,1274.7704672897196
run_36_repetition_5,DONE,mypyc,spectralnorm,21121539,321562,11135479,18690,4508383,401,1.5224364095817071,0.16784190424138917,0.008894541568451483,0,3325.542785644502,1520.1291503906832,0.02728271484375,33210380288.0,8589930496.0,1228581809.6866474,0.0,483.9738574028015,94.34882890591695,4849664.0,11878400.0,99.81787699793625,0.6123874694318405,0.5251842603771191,0.5485192632418913,0.6153503789690813,0.5900798372588605,0.5380259627470945,0.5002860404972993,0.4050051702133335,0.362290773634676,0.37061906771356284,0.40089462886619487,2099.019429516329,1789.0400992145514,1765.0049607275735,1758.3952046300124,1294.6184373708145,1316.8230673832163,1303.2058701942951,1325.3286482017363,1048.5733774286896,1231.9739561802398,1264.6758991318727,1287.1665977676726
run_34_repetition_4,DONE,codon,fannkuch_redux,2208194,44513,1026584,3967,676777,0,2.015810205081619,0.38642721881502146,,0,477.60614013666054,203.56109619140625,0.00408935546875,33210380288.0,8589930496.0,1223120630.3135135,0.0,73.8776912689209,92.54349711134627,4456448.0,10833920.0,97.29729729729729,0.4744771150318352,0.7469810036388603,0.7071187807901486,1.0032601793875566,0.5730417380461822,1.0579689658171423,0.41514227768859346,0.1623789900863493,0.31993286883508837,0.29670040180554264,0.4462515099628552,2092.518918918919,1822.964864864865,1793.3945945945945,1799.9162162162163,1309.835135135135,1367.172972972973,1370.5675675675675,1344.6459459459459,1074.5486486486486,1257.245945945946,1289.7513513513513,1296.927027027027
run_15_repetition_12,DONE,cython,spectralnorm,16287750,332119,8316173,11351,3340504,243,2.0390723089438385,0.13649307199357205,0.007274351415235545,0,2564.5908813476854,1174.99853515625,0.02001953125,33210380288.0,8589930496.0,1228111171.397319,0.0,373.27650713920593,94.23135775445932,4849664.0,11878400.0,99.66773571188264,0.49746716139143976,0.8288694533202348,0.5297518565731457,0.5488065478149752,0.45113884745110777,0.56990044975089,0.4787653943009415,0.3250633328034475,0.40133190478620195,0.3730606456064986,0.48554038622743645,2098.461126005362,1793.6879356568365,1792.2536193029491,1780.7801608579089,1287.7463806970509,1320.6530831099196,1324.942091152815,1330.9941018766756,1054.6552278820375,1240.1120643431636,1282.4932975871313,1299.7099195710455
run_46_repetition_14,DONE,nuitka,k_nucleotide,86531,45724,10792,7106,,,52.84117830604062,65.84507042253522,,0,1379.47021484375,652.9511108398438,0.01153564453125,33210380288.0,8589930496.0,1658831718.5632305,0.0,188.15576839447021,0.005335728749712013,0.0,4096.0,99.2614240170032,0.44790593882296215,0.7387561857637006,0.6451573861836121,0.4216928987523321,0.49041355919888624,0.7475978371377452,0.52500317697824,0.3343038729032725,0.33334194166500686,0.439369180567333,0.3079525252584443,2097.127523910733,1804.5366631243357,1767.5494155154092,1766.1030818278427,1308.1487778958556,1323.2933049946864,1330.7608926673752,1338.2465462274176,1081.5122210414452,1245.5589798087142,1268.9171094580233,1266.1083953241232
run_36_repetition_1,DONE,mypyc,spectralnorm,19253634,336691,10447648,18131,4187180,444,1.7487140349712684,0.17354145162624163,0.01060379539451373,0,3323.4600830078416,1519.199951171875,0.0245361328125,33210380288.0,8589930496.0,1235740131.0028937,0.0,484.0001711845398,94.57956489525141,4980736.0,11878400.0,99.80143966296332,0.4443982735602705,0.6154691186164124,0.6212634082395413,0.5751786375770198,0.5401538260321126,0.5306107280002048,0.5945445934003323,0.43021589516361375,0.3660988644067292,0.48337608655901576,0.5376149409686598,2098.7494832575444,1805.4782968168665,1782.8429102935097,1762.49813972716,1294.816453079785,1312.809011988425,1310.0830921868542,1333.7284001653577,1035.2641587432825,1224.6829268292684,1269.8660603555188,1292.8561389003721
run_32_repetition_3,DONE,codon,k_nucleotide,1783864882,52433903,431471369,6788237,220855683,7322125,2.9393427455790904,1.573276348725702,3.315343712482146,0,305.72723388671875,131.48162841796875,0.002685546875,33210380288.0,8589930496.0,1767765173.7489178,0.0,46.058101177215576,94.00644016678716,4063232.0,10059776.0,96.83116896327955,0.6975325748517915,0.335352032473593,0.35994033173565226,0.6431559974497015,0.6635776027972564,0.5590621506496941,0.40505169506196853,0.4029257024005378,0.27068090567857156,0.5707605127648357,0.3659642996726098,2088.5714285714284,1839.2727272727273,1790.1168831168832,1792.5714285714287,1319.3852813852814,1334.6926406926407,1323.7748917748918,1364.3549783549784,1069.073593073593,1246.2164502164503,1292.969696969697,1284.4718614718615
run_37_repetition_8,DONE,mypyc,binary_trees,29224561050,22666400134,5673862453,5044081932,235779715,52552510,77.55942029452655,88.90032096800286,22.288817339523888,0,2550.0267333984375,933.7036132812209,0.01763916015625,33210380288.0,8589930496.0,1535881511.4184315,0.0,349.4784507751465,94.23901700837038,4718592.0,11878400.0,99.59931310818546,0.6268334776316633,0.6863474741484277,0.6805876594444105,0.6291715503250727,0.6076268218862854,0.49747045470362194,0.46324119988549556,0.4676669255948162,0.3197708617433112,0.524046438451351,0.4673359586671208,2097.1219232970807,1819.9444762449914,1794.322266742988,1814.7355466514025,1352.7063537492845,1358.4539210074413,1338.6016027475673,1364.9032627361191,1135.0497996565541,1232.135088723526,1253.6588437321122,1268.5609616485403
run_50_repetition_0,DONE,py3.13-jit,spectralnorm,16523506,355471,8282347,19835,3454740,147,2.1513049349211966,0.2394852570171233,0.004255023532885253,0,2930.9866333008104,1365.1842651366605,0.02166748046875,33210380288.0,8589930496.0,1232646467.7790477,0.0,420.30439805984497,93.68121279943557,0.0,417792.0,99.80952380952381,0.6504038122438249,0.4888752221351578,0.6885018021719796,0.5208614909790811,0.6385097576181094,0.46663589731568383,0.5134493940642901,0.3716683389814127,0.3248419803026177,0.4513644220147814,0.4180288770085289,2098.687142857143,1777.4095238095238,1762.7857142857142,1778.1119047619047,1300.9385714285713,1311.6271428571429,1299.6895238095237,1325.9119047619047,1033.239523809524,1217.8757142857144,1260.5138095238094,1284.2795238095239
run_4_repetition_11,DONE,numba,k_nucleotide,379001752,102339780,48753905,16969025,16627398,5640324,27.002455650917412,34.80546840299254,33.921867991612395,0,216.0518798828125,98.36334228515625,0.00201416015625,33210380288.0,8589930496.0,2196758608.8421054,0.0,30.28526258468628,92.26251253328826,4849664.0,11878400.0,96.05263157894737,0.6467188043813956,1.0337341851309727,1.0218458230558194,0.8062471292520824,1.0529931395461685,0.6071861296107894,0.2429772348780381,0.5909862573209562,0.1918510861302677,0.671023334327497,0.242169431165645,2074.7894736842104,1832.8092105263158,1772.421052631579,1773.5065789473683,1310.5263157894738,1334.9013157894738,1346.9342105263158,1349.3618421052631,1001.203947368421,1256.0526315789473,1269.032894736842,1283.1315789473683
run_14_repetition_14,DONE,cython,mandelbrot,37400234,2379059,14281379,47543,7605873,8448,6.361080521581764,0.33290202577776273,0.111072062339195,0,5698.7872850585845,2617.778991699248,0.04351806640625,33210380288.0,8589930496.0,1233174749.8873036,0.0,827.3823208808899,94.31659040162756,0.0,376832.0,99.40165123714645,0.555189920884378,0.5790822976445633,0.6142644920040647,0.5243765726919762,0.48527857361422194,0.46987472263039815,0.5902265740132822,0.42797646283238516,0.35397572651451414,0.419783690636651,0.4243239342553728,2098.2024183796857,1784.4580411124546,1770.061668681983,1758.8016928657798,1282.9100362756953,1310.6365175332528,1291.4553808948006,1322.5322853688028,1034.2640870616688,1223.742684401451,1256.5937122128173,1276.2960096735187
run_7_repetition_12,DONE,cpython,mandelbrot,46148504,2359939,18629178,59080,8284382,7637,5.113793071168677,0.3171369128578835,0.09218551244981218,0,6097.975830078125,2920.9614868164062,0.044677734375,33210380288.0,8589930496.0,1238811892.2215962,0.0,852.4287939071655,94.16080997628225,0.0,393216.0,99.80735271256854,0.5683344256570082,0.5287795287342698,0.47314788647380795,0.5726436473184349,0.5870910024838828,0.506053107627121,0.6209321781783037,0.29075154913982876,0.3855887524468798,0.48747759104614524,0.43279638176372914,2098.4920187793427,1793.6962441314554,1767.8281690140846,1753.900704225352,1289.3610328638497,1307.8767605633802,1299.6143192488262,1321.3861502347418,1040.5530516431925,1223.6399061032864,1275.5776995305164,1277.487323943662
run_57_repetition_10,DONE,pyston-lite,spectralnorm,18628398,360311,9877797,13708,3968101,443,1.9342028230232142,0.1387758829220726,0.011164030351041972,0,3204.8142700195312,1518.872802734375,0.0238037109375,33210380288.0,8589930496.0,1231227470.316534,0.0,452.76451587677,94.15880071621464,1966080.0,5816320.0,99.78856727067186,0.6548526737012239,0.6368324803262554,0.49289516718592086,0.5574036398021444,0.689893618713534,0.6160946469671635,0.6140361154348212,0.2831694799039767,0.5863916301337309,0.3459033746565474,0.5995661597682458,2098.650309460654,1778.60433244916,1773.4584438549955,1767.0145888594163,1272.550839964633,1311.1361626878868,1296.4124668435013,1324.051282051282,1047.681255526083,1210.2046861184792,1263.075596816976,1285.4155614500442
run_45_repetition_2,DONE,nuitka,fasta,59431,25611,4189,2687,,,43.09367165284111,64.14418715683934,,0,1601.5452880859375,770.9041748046875,0.011474609375,33210380288.0,8589930496.0,1243838077.9317775,0.0,222.80947971343994,0.0022394995287033986,1966080.0,5816320.0,97.9619919179372,0.5113898135815317,0.5568839974259988,0.4646028686361638,0.5810623803782934,0.5007323420454398,0.5496370093880265,0.486157931213533,0.40704753465241544,0.3474039118904186,0.608208517117603,0.47746160254551223,2085.89407540395,1780.4299820466786,1759.5341113105924,1756.193895870736,1281.9883303411132,1313.0116696588868,1300.3536804308796,1325.116696588869,1040.6346499102333,1217.4407540394973,1278.355475763016,1275.5179533213645
run_59_repetition_14,DONE,pyston-lite,fasta,24614259,8939940,4938066,36760,2616959,222301,36.320167103141316,0.7444209939680838,8.494630599868016,0,1907.69488525391,916.2190551757812,0.011962890625,33210380288.0,8589930496.0,1247638350.9172933,0.0,266.7686622142792,93.09969875938015,0.0,335872.0,98.31384946206458,0.7692255792313052,0.6881547234560313,0.809114490415817,0.5480248007559239,0.6872177197072739,0.3901362609146233,0.6112590193748474,0.27037714040817173,0.2899087369441986,0.3436851037848265,0.2500449904373714,2084.5556390977445,1787.0225563909773,1769.6676691729324,1761.2338345864662,1294.5872180451129,1308.9488721804512,1289.0736842105264,1323.1736842105263,1027.0917293233083,1214.0443609022557,1277.5624060150376,1272.0135338345865
run_53_repetition_0,DONE,py3.13-jit,k_nucleotide,2421937565,176289177,562005524,16213505,53137752,4200838,7.278848949188332,2.884936945922261,7.9055621321729985,0,2080.71185302734,955.3284912109084,0.0142822265625,33210380288.0,8589930496.0,1653153154.5337884,0.0,293.04373812675476,93.73978145195763,1835008.0,5816320.0,99.78038285291235,0.7954599455761828,0.5272183258989158,0.48786677524905153,0.43978785081121297,0.5119853730901517,0.42603167738930764,0.5228097164183346,0.3865362729228804,0.4383515530682261,0.39810076718037446,0.3424060959661373,2098.8525597269627,1811.2662116040956,1767.5440273037543,1800.8723549488054,1312.5331058020479,1337.3467576791809,1321.3877133105802,1339.5549488054608,1098.4300341296928,1247.875085324232,1277.2703071672354,1284.350853242321
run_28_repetition_4,DONE,codon,mandelbrot,22692833,2590424,1584757,25265,5546557,1196,11.415163545247964,1.5942507273985853,0.021562926334300722,0,448.92028808594114,198.40106201168965,0.0040283203125,33210380288.0,8589930496.0,1237038437.4911242,0.0,67.64721345901489,92.02001476852146,4325376.0,10833920.0,95.34970648613202,0.8654451153334781,0.5734278395683807,0.2745677780293854,0.658416867961545,0.6562165837492463,0.5085179017493006,0.5982304522271692,0.9126113637311924,0.5926393392170675,0.4274893614667407,0.49033929592758946,2046.784023668639,1805.0917159763314,1795.3076923076924,1791.1627218934912,1302.9674556213017,1344.9378698224853,1322.3402366863904,1340.9556213017752,1073.3165680473373,1264.4112426035504,1275.6508875739646,1297.9319526627219
run_34_repetition_2,DONE,codon,fannkuch_redux,2183320,46386,1021114,3778,672649,0,2.124562592748658,0.36998807185093924,,0,477.94018554687136,204.16571044918965,0.0040283203125,33210380288.0,8589930496.0,1252035002.8108108,0.0,73.87397336959839,92.17471711442278,4063232.0,10047488.0,95.49265056300807,0.604037513281848,0.33840161481419123,0.29915846070727786,0.2032787327830856,0.4928061988708135,0.6692688316106796,0.4533424430602306,0.1876969506611695,0.29664516110677974,0.28998293183945323,0.26846963763237,2092.824324324324,1872.872972972973,1827.7054054054054,1816.4621621621623,1322.9027027027028,1348.7594594594595,1328.6243243243243,1349.0297297297298,1079.5081081081082,1233.9351351351352,1298.618918918919,1320.7972972972973
run_37_repetition_5,DONE,mypyc,binary_trees,29230149287,22683217035,5658166409,5035508057,210651427,47129663,77.6021251628991,88.99540404097012,22.37329396301692,0,2528.6457519531286,924.5108032226854,0.01824951171875,33210380288.0,8589930496.0,1550441854.3722544,0.0,346.0875403881073,93.52636547860382,1835008.0,5816320.0,99.42196531791907,0.7673793872140047,0.5677543391898877,0.4936253767654386,0.42105398615660694,0.48996542972980894,0.5191197118834953,0.5242981233521004,0.495518137264803,0.44943128477975813,0.43099128452339613,0.45937410856602506,2097.671098265896,1819.8445086705203,1795.8693641618497,1798.3630057803468,1344.2913294797688,1351.7034682080925,1343.399421965318,1354.1849710982658,1131.6040462427745,1264.442196531792,1262.921387283237,1287.4705202312139
run_53_repetition_7,DONE,py3.13-jit,k_nucleotide,2460248634,209542451,572659944,19419343,50183174,3780977,8.517124980954263,3.391077585129649,7.534352051944741,0,2092.6443481445312,962.7027587890916,0.0184326171875,33210380288.0,8589930496.0,1635239055.0947511,0.0,293.4341411590576,93.22950740728398,5505024.0,14737408.0,99.6811361410379,0.6438344337945092,0.41607538708717384,0.5950599545390735,0.6781981714989104,0.6190264819833642,0.31267304315238725,0.5255818116924921,0.3541348147692937,0.5442415616019859,0.4640581249053087,0.38792670155026593,2098.01226993865,1822.5630538513974,1780.6216768916156,1779.1840490797547,1314.361963190184,1332.2965235173824,1317.484662576687,1324.904567143831,1065.5398773006134,1226.104976141786,1263.389229720518,1279.9291070211316
run_10_repetition_14,DONE,cpython,fasta,25869897,9161358,5974728,46195,2755786,437173,35.41319859139756,0.7731732724903962,15.86382251742334,0,1914.2037353515589,918.8657836914062,0.01397705078125,33210380288.0,8589930496.0,1241934571.0981274,0.0,267.03606843948364,91.68882524583223,4980736.0,11878400.0,97.72831146011639,0.7058552535285664,0.7854613087596964,0.6003332375587149,0.5861300241188163,0.6868696901905402,0.5889503729923834,0.5128292597188485,0.3508865776133448,0.5154568179269855,0.44560886137047956,0.4096315942900011,2054.3123595505617,1778.268913857678,1748.5932584269663,1735.8808988764044,1278.4531835205992,1314.1902621722847,1291.8861423220974,1316.9168539325842,1038.1715355805243,1210.27265917603,1260.5647940074907,1273.1513108614233
run_51_repetition_5,DONE,py3.13-jit,binary_trees,32680364267,23138039216,4678236755,3773787290,813148524,98274013,70.80104440379309,80.66687274787144,12.085616600098508,0,3830.487060546875,1478.2315673828125,0.0269775390625,33210380288.0,8589930496.0,1683123689.270128,0.0,531.8431849479675,94.25930387871529,5898240.0,14737408.0,99.76114230877121,0.6368893005620994,0.5021707775944422,0.6431120847000764,0.5989596289046462,0.6507762489774516,0.5363113473599077,0.5954419807373267,0.4308670546391389,0.4563903882707125,0.43844135447585375,0.458449217286928,2098.9503386004517,1817.3374717832958,1790.6704288939052,1785.0395033860045,1333.2904439428141,1340.933408577878,1327.2411587659894,1355.6903686982694,1119.8051166290445,1241.1610233258089,1267.739653875094,1271.5744920993227
run_35_repetition_0,DONE,mypyc,mandelbrot,40575787,2399020,16796579,53993,8166115,8133,5.912442314427567,0.32145236241260794,0.09959448281098171,0,6436.110107421875,2963.872253417998,0.0482177734375,33210380288.0,8589930496.0,1231775383.883061,0.0,930.9082164764404,94.30573513870698,0.0,417792.0,99.83963465998117,0.5021707110830862,0.47417483128357424,0.5424584034039148,0.5207914910243179,0.5242557602190603,0.4785964776948415,0.5826687271725178,0.35550927444459646,0.3512005019654309,0.44515081835223597,0.48182892830768537,2099.1438091143596,1786.7725709372312,1769.5337489251935,1761.2108770421323,1283.1395098882201,1320.011392949269,1304.012467755804,1324.6816423043852,1041.773860705073,1215.5111779879621,1265.7366723989683,1278.0763112639725
run_23_repetition_12,DONE,pypy,binary_trees,10833708619,1684976901,867692083,461431410,1315229368,6933650,15.553094145848744,53.1791656326545,0.5271818109219715,0,544.0738525390698,226.04388427731465,0.00347900390625,33210380288.0,8589930496.0,1546767759.1864407,0.0,70.66715335845947,93.48160283578991,1835008.0,5816320.0,96.86440677966101,0.7895601467560913,0.7356664361590046,0.4481288492679596,0.47833661507751984,0.6000663486577696,0.6304136541603649,0.7807821762763848,0.4018231613487847,0.32021162385320934,0.42193426233900466,0.4339639728857299,2094.228813559322,1825.093220338983,1789.502824858757,1785.7966101694915,1364.6045197740114,1352.6016949152543,1345.1073446327684,1349.906779661017,1160.002824858757,1251.4774011299435,1277.0084745762713,1251.1468926553673
run_26_repetition_1,DONE,pypy,n_body,2469310076,6393187,9026251,94001,1046923582,5570,0.25890579972670874,1.0414179707610614,0.0005320350115105153,0,164.69097900390625,74.654052734375,0.00201416015625,33210380288.0,8589930496.0,1260369988.2666667,0.0,23.848978519439697,91.9749897480011,4456448.0,66387968.0,97.40942033131917,0.6560760617256165,0.53106619566679,0.9924476663271586,0.5698132276535034,0.3057708541552226,0.6420909663041433,0.8412358929713567,0.6927191098531087,0.6389499073227246,0.6890047952532768,0.4287867267926534,2074.7916666666665,1806.0666666666666,1762.2083333333333,1717.7416666666666,1293.3166666666666,1339.825,1276.1916666666666,1355.7083333333333,1074.2416666666666,1248.8416666666667,1290.45,1262.6333333333334
run_20_repetition_7,DONE,cython,fannkuch_redux,52625247,382997,24560010,23743,15991746,501,0.7277818572519004,0.09667341340659064,0.0031328661673340735,0,12519.428222656257,6032.006286621123,0.09417724609375,33210380288.0,8589930496.0,1235257341.8786972,0.0,1738.9605965614319,94.56794841457722,1835008.0,5816320.0,99.95758625442762,0.6358239587393382,0.5475276317698234,0.5948697472622925,0.4913141051004418,0.48953126370392347,0.5919085465725745,0.5475373166465474,0.3724422808644384,0.49739380389373095,0.4404653061697077,0.4127890235285776,2099.5184716307976,1778.7069858441707,1759.1961100241685,1754.895500057544,1277.1819541949592,1309.927149269191,1297.547013465301,1324.5525376913338,1023.1842559558062,1216.1756243526297,1264.8081482333985,1272.303372079641
